time,step,actual_x,actual_y,actual_z,expected_x,expected_y,expected_z,actual_roll,actual_pitch,actual_yaw,expected_roll,expected_pitch,expected_yaw,error_x_mm,error_y_mm,error_z_mm,error_roll_deg,error_pitch_deg,error_yaw_deg,cycle_time_ms
15.916000,7958,0.265874,0.048974,0.512506,0.263167,0.053614,0.512010,-97.969931,7.626500,101.766712,-97.873605,7.338481,101.948268,2.706202,-4.640437,0.496389,-0.262024,-0.153036,-0.168662,2.000000
15.918000,7959,0.265999,0.048725,0.512534,0.263167,0.053614,0.512010,-97.981736,7.674823,101.760465,-97.873605,7.338481,101.948268,2.831072,-4.889489,0.524265,-0.306883,-0.174476,-0.173209,2.000000
15.920000,7960,0.266123,0.048477,0.512562,0.263167,0.053614,0.512010,-97.993506,7.722995,101.754242,-97.873605,7.338481,101.948268,2.955197,-5.137412,0.552165,-0.351603,-0.195848,-0.177710,2.000000
15.922000,7961,0.266246,0.048230,0.512590,0.263167,0.053614,0.512010,-98.005240,7.771012,101.748044,-97.873605,7.338481,101.948268,3.078559,-5.384178,0.580082,-0.396179,-0.217151,-0.182166,2.000000
15.924000,7962,0.266369,0.047985,0.512618,0.263167,0.053614,0.512010,-98.016936,7.818868,101.741871,-97.873605,7.338481,101.948268,3.201143,-5.629760,0.608011,-0.440606,-0.238380,-0.186577,2.000000
15.926000,7963,0.266490,0.047740,0.512646,0.263167,0.053614,0.512010,-98.028590,7.866558,101.735724,-97.873605,7.338481,101.948268,3.322931,-5.874130,0.635945,-0.484881,-0.259532,-0.190941,2.000000
15.928000,7964,0.266611,0.047497,0.512674,0.263167,0.053614,0.512010,-98.040201,7.914077,101.729604,-97.873605,7.338481,101.948268,3.443908,-6.117261,0.663879,-0.528999,-0.280605,-0.195259,2.000000
15.930000,7965,0.266732,0.047255,0.512702,0.263167,0.053614,0.512010,-98.051767,7.961421,101.723512,-97.873605,7.338481,101.948268,3.564059,-6.359125,0.691806,-0.572954,-0.301595,-0.199531,2.000000
15.932000,7966,0.266851,0.047015,0.512729,0.263167,0.053614,0.512010,-98.063286,8.008582,101.717448,-97.873605,7.338481,101.948268,3.683367,-6.599695,0.719720,-0.616743,-0.322499,-0.203755,2.000000
15.934000,7967,0.266969,0.046775,0.512757,0.263167,0.053614,0.512010,-98.074756,8.055558,101.711415,-97.873605,7.338481,101.948268,3.801816,-6.838945,0.747614,-0.660361,-0.343313,-0.207933,2.000000
15.936000,7968,0.267087,0.046537,0.512785,0.263167,0.053614,0.512010,-98.086173,8.102342,101.705412,-97.873605,7.338481,101.948268,3.919392,-7.076848,0.775483,-0.703802,-0.364036,-0.212063,2.000000
15.938000,7969,0.267204,0.046301,0.512813,0.263167,0.053614,0.512010,-98.097537,8.148930,101.699441,-97.873605,7.338481,101.948268,4.036079,-7.313376,0.803319,-0.747064,-0.384663,-0.216145,2.000000
15.940000,7970,0.267319,0.046066,0.512841,0.263167,0.053614,0.512010,-98.108846,8.195315,101.693501,-97.873605,7.338481,101.948268,4.151862,-7.548505,0.831116,-0.790140,-0.405192,-0.220180,2.000000
15.942000,7971,0.267434,0.045832,0.512869,0.263167,0.053614,0.512010,-98.120096,8.241494,101.687596,-97.873605,7.338481,101.948268,4.266727,-7.782206,0.858868,-0.833027,-0.425620,-0.224167,2.000000
15.944000,7972,0.267548,0.045600,0.512896,0.263167,0.053614,0.512010,-98.131287,8.287461,101.681724,-97.873605,7.338481,101.948268,4.380659,-8.014455,0.886568,-0.875720,-0.445943,-0.228105,2.000000
15.946000,7973,0.267661,0.045369,0.512924,0.263167,0.053614,0.512010,-98.142416,8.333211,101.675887,-97.873605,7.338481,101.948268,4.493643,-8.245225,0.914210,-0.918214,-0.466159,-0.231995,2.000000
15.948000,7974,0.267773,0.045140,0.512952,0.263167,0.053614,0.512010,-98.153481,8.378738,101.670087,-97.873605,7.338481,101.948268,4.605665,-8.474491,0.941787,-0.960505,-0.486264,-0.235836,2.000000
15.950000,7975,0.267884,0.044912,0.512979,0.263167,0.053614,0.512010,-98.164481,8.424039,101.664323,-97.873605,7.338481,101.948268,4.716712,-8.702227,0.969291,-1.002588,-0.506257,-0.239628,2.000000
15.952000,7976,0.267994,0.044686,0.513006,0.263167,0.053614,0.512010,-98.175413,8.469107,101.658597,-97.873605,7.338481,101.948268,4.826769,-8.928408,0.996718,-1.044458,-0.526133,-0.243371,2.000000
15.954000,7977,0.268103,0.044461,0.513034,0.263167,0.053614,0.512010,-98.186275,8.513938,101.652910,-97.873605,7.338481,101.948268,4.935823,-9.153008,1.024059,-1.086112,-0.545890,-0.247065,2.000000
15.956000,7978,0.268211,0.044238,0.513061,0.263167,0.053614,0.512010,-98.197066,8.558527,101.647262,-97.873605,7.338481,101.948268,5.043861,-9.376004,1.051308,-1.127544,-0.565526,-0.250709,2.000000
15.958000,7979,0.268318,0.044017,0.513088,0.263167,0.053614,0.512010,-98.207784,8.602868,101.641655,-97.873605,7.338481,101.948268,5.150868,-9.597369,1.078459,-1.168750,-0.585037,-0.254303,2.000000
15.960000,7980,0.268424,0.043797,0.513115,0.263167,0.053614,0.512010,-98.218426,8.646957,101.636089,-97.873605,7.338481,101.948268,5.256833,-9.817080,1.105505,-1.209726,-0.604421,-0.257848,2.000000
15.962000,7981,0.268529,0.043579,0.513142,0.263167,0.053614,0.512010,-98.228991,8.690789,101.630566,-97.873605,7.338481,101.948268,5.361742,-10.035113,1.132439,-1.250467,-0.623674,-0.261342,2.000000
15.964000,7982,0.268633,0.043363,0.513169,0.263167,0.053614,0.512010,-98.239478,8.734358,101.625085,-97.873605,7.338481,101.948268,5.465583,-10.251443,1.159254,-1.290968,-0.642795,-0.264787,2.000000
15.966000,7983,0.268736,0.043148,0.513196,0.263167,0.053614,0.512010,-98.249884,8.777661,101.619649,-97.873605,7.338481,101.948268,5.568344,-10.466046,1.185943,-1.331225,-0.661780,-0.268181,2.000000
15.968000,7984,0.268838,0.042935,0.513222,0.263167,0.053614,0.512010,-98.260208,8.820691,101.614257,-97.873605,7.338481,101.948268,5.670011,-10.678899,1.212501,-1.371234,-0.680627,-0.271524,2.000000
15.970000,7985,0.268938,0.042724,0.513249,0.263167,0.053614,0.512010,-98.270448,8.863445,101.608912,-97.873605,7.338481,101.948268,5.770573,-10.889979,1.238919,-1.410991,-0.699333,-0.274817,2.000000
15.972000,7986,0.269038,0.042515,0.513275,0.263167,0.053614,0.512010,-98.280602,8.905916,101.603613,-97.873605,7.338481,101.948268,5.870019,-11.099263,1.265192,-1.450489,-0.717895,-0.278059,2.000000
15.974000,7987,0.269136,0.042308,0.513301,0.263167,0.053614,0.512010,-98.290668,8.948102,101.598361,-97.873605,7.338481,101.948268,5.968337,-11.306727,1.291313,-1.489727,-0.736312,-0.281251,2.000000
15.976000,7988,0.269233,0.042102,0.513327,0.263167,0.053614,0.512010,-98.300646,8.989995,101.593158,-97.873605,7.338481,101.948268,6.065515,-11.512349,1.317275,-1.528698,-0.754580,-0.284392,2.000000
15.978000,7989,0.269329,0.041898,0.513353,0.263167,0.053614,0.512010,-98.310533,9.031593,101.588004,-97.873605,7.338481,101.948268,6.161542,-11.716108,1.343071,-1.567399,-0.772696,-0.287481,2.000000
15.980000,7990,0.269424,0.041696,0.513378,0.263167,0.053614,0.512010,-98.320327,9.072890,101.582900,-97.873605,7.338481,101.948268,6.256407,-11.917979,1.368695,-1.605826,-0.790659,-0.290520,2.000000
15.982000,7991,0.269518,0.041496,0.513404,0.263167,0.053614,0.512010,-98.330028,9.113882,101.577847,-97.873605,7.338481,101.948268,6.350100,-12.117943,1.394140,-1.643973,-0.808467,-0.293507,2.000000
15.984000,7992,0.269610,0.041298,0.513429,0.263167,0.053614,0.512010,-98.339633,9.154563,101.572846,-97.873605,7.338481,101.948268,6.442610,-12.315978,1.419400,-1.681838,-0.826115,-0.296443,2.000000
15.986000,7993,0.269701,0.041102,0.513454,0.263167,0.053614,0.512010,-98.349141,9.194929,101.567898,-97.873605,7.338481,101.948268,6.533926,-12.512061,1.444468,-1.719415,-0.843603,-0.299328,2.000000
15.988000,7994,0.269792,0.040908,0.513479,0.263167,0.053614,0.512010,-98.358551,9.234976,101.563003,-97.873605,7.338481,101.948268,6.624038,-12.706173,1.469337,-1.756700,-0.860928,-0.302162,2.000000
15.990000,7995,0.269880,0.040716,0.513504,0.263167,0.053614,0.512010,-98.367861,9.274699,101.558162,-97.873605,7.338481,101.948268,6.712938,-12.898291,1.494001,-1.793690,-0.878087,-0.304944,2.000000
15.992000,7996,0.269968,0.040526,0.513528,0.263167,0.053614,0.512010,-98.377069,9.314094,101.553376,-97.873605,7.338481,101.948268,6.800614,-13.088397,1.518455,-1.830380,-0.895078,-0.307675,2.000000
15.994000,7997,0.270055,0.040338,0.513552,0.263167,0.053614,0.512010,-98.386175,9.353156,101.548646,-97.873605,7.338481,101.948268,6.887057,-13.276470,1.542690,-1.866766,-0.911899,-0.310354,2.000000
15.996000,7998,0.270140,0.040152,0.513576,0.263167,0.053614,0.512010,-98.395176,9.391881,101.543973,-97.873605,7.338481,101.948268,6.972259,-13.462490,1.566702,-1.902844,-0.928548,-0.312983,2.000000
15.998000,7999,0.270224,0.039968,0.513600,0.263167,0.053614,0.512010,-98.404072,9.430264,101.539357,-97.873605,7.338481,101.948268,7.056209,-13.646437,1.590483,-1.938610,-0.945022,-0.315559,2.000000
16.000000,8000,0.270306,0.039786,0.513624,0.263167,0.053614,0.512010,-98.412860,9.468300,101.534799,-97.873605,7.338481,101.948268,7.138900,-13.828292,1.614028,-1.974059,-0.961320,-0.318085,2.000000
16.002000,8001,0.270388,0.039606,0.513647,0.263167,0.053614,0.512010,-98.421540,9.505987,101.530300,-97.873605,7.338481,101.948268,7.220322,-14.008037,1.637330,-2.009189,-0.977439,-0.320559,2.000000
16.004000,8002,0.270468,0.039429,0.513670,0.263167,0.053614,0.512010,-98.430111,9.543319,101.525860,-97.873605,7.338481,101.948268,7.300467,-14.185652,1.660383,-2.043995,-0.993378,-0.322981,2.000000
16.006000,8003,0.270547,0.039253,0.513693,0.263167,0.053614,0.512010,-98.438570,9.580292,101.521481,-97.873605,7.338481,101.948268,7.379327,-14.361119,1.683182,-2.078473,-1.009133,-0.325353,2.000000
16.008000,8004,0.270624,0.039080,0.513715,0.263167,0.053614,0.512010,-98.446918,9.616903,101.517163,-97.873605,7.338481,101.948268,7.456894,-14.534420,1.705720,-2.112620,-1.024704,-0.327673,2.000000
16.010000,8005,0.270701,0.038909,0.513738,0.263167,0.053614,0.512010,-98.455152,9.653146,101.512907,-97.873605,7.338481,101.948268,7.533161,-14.705538,1.727991,-2.146431,-1.040088,-0.329942,2.000000
16.012000,8006,0.270776,0.038740,0.513760,0.263167,0.053614,0.512010,-98.463271,9.689019,101.508713,-97.873605,7.338481,101.948268,7.608118,-14.874454,1.749990,-2.179903,-1.055282,-0.332159,2.000000
16.014000,8007,0.270849,0.038573,0.513781,0.263167,0.053614,0.512010,-98.471274,9.724516,101.504582,-97.873605,7.338481,101.948268,7.681760,-15.041153,1.771711,-2.213033,-1.070287,-0.334326,2.000000
16.016000,8008,0.270922,0.038409,0.513803,0.263167,0.053614,0.512010,-98.479161,9.759635,101.500516,-97.873605,7.338481,101.948268,7.754079,-15.205616,1.793148,-2.245816,-1.085098,-0.336442,2.000000
16.018000,8009,0.270993,0.038246,0.513824,0.263167,0.053614,0.512010,-98.486929,9.794371,101.496513,-97.873605,7.338481,101.948268,7.825068,-15.367828,1.814296,-2.278249,-1.099716,-0.338507,2.000000
16.020000,8010,0.271062,0.038087,0.513845,0.263167,0.053614,0.512010,-98.494578,9.828720,101.492576,-97.873605,7.338481,101.948268,7.894721,-15.527772,1.835148,-2.310328,-1.114137,-0.340521,2.000000
16.022000,8011,0.271131,0.037929,0.513865,0.263167,0.053614,0.512010,-98.502107,9.862679,101.488704,-97.873605,7.338481,101.948268,7.963030,-15.685433,1.855701,-2.342051,-1.128360,-0.342484,2.000000
16.024000,8012,0.271197,0.037773,0.513886,0.263167,0.053614,0.512010,-98.509514,9.896243,101.484899,-97.873605,7.338481,101.948268,8.029990,-15.840795,1.875947,-2.373412,-1.142384,-0.344397,2.000000
16.026000,8013,0.271263,0.037620,0.513906,0.263167,0.053614,0.512010,-98.516798,9.929410,101.481161,-97.873605,7.338481,101.948268,8.095595,-15.993842,1.895883,-2.404411,-1.156206,-0.346260,2.000000
16.028000,8014,0.271327,0.037470,0.513925,0.263167,0.053614,0.512010,-98.523960,9.962176,101.477490,-97.873605,7.338481,101.948268,8.159838,-16.144561,1.915502,-2.435041,-1.169825,-0.348072,2.000000
16.030000,8015,0.271390,0.037321,0.513945,0.263167,0.053614,0.512010,-98.530997,9.994537,101.473888,-97.873605,7.338481,101.948268,8.222715,-16.292936,1.934800,-2.465302,-1.183240,-0.349834,2.000000
16.032000,8016,0.271452,0.037175,0.513963,0.263167,0.053614,0.512010,-98.537908,10.026490,101.470354,-97.873605,7.338481,101.948268,8.284219,-16.438954,1.953772,-2.495188,-1.196448,-0.351546,2.000000
16.034000,8017,0.271512,0.037032,0.513982,0.263167,0.053614,0.512010,-98.544693,10.058030,101.466889,-97.873605,7.338481,101.948268,8.344346,-16.582600,1.972413,-2.524698,-1.209449,-0.353208,2.000000
16.036000,8018,0.271571,0.036890,0.514000,0.263167,0.053614,0.512010,-98.551351,10.089156,101.463494,-97.873605,7.338481,101.948268,8.403090,-16.723861,1.990718,-2.553828,-1.222240,-0.354820,2.000000
16.038000,8019,0.271628,0.036752,0.514018,0.263167,0.053614,0.512010,-98.557881,10.119863,101.460169,-97.873605,7.338481,101.948268,8.460447,-16.862724,2.008683,-2.582574,-1.234821,-0.356383,2.000000
16.040000,8020,0.271684,0.036615,0.514036,0.263167,0.053614,0.512010,-98.564281,10.150149,101.456916,-97.873605,7.338481,101.948268,8.516413,-16.999175,2.026302,-2.610935,-1.247190,-0.357896,2.000000
16.042000,8021,0.271738,0.036481,0.514053,0.263167,0.053614,0.512010,-98.570552,10.180010,101.453733,-97.873605,7.338481,101.948268,8.570982,-17.133204,2.043572,-2.638906,-1.259345,-0.359360,2.000000
16.044000,8022,0.271792,0.036349,0.514070,0.263167,0.053614,0.512010,-98.576692,10.209443,101.450622,-97.873605,7.338481,101.948268,8.624150,-17.264796,2.060488,-2.666486,-1.271286,-0.360775,2.000000
16.046000,8023,0.271843,0.036220,0.514087,0.263167,0.053614,0.512010,-98.582701,10.238446,101.447583,-97.873605,7.338481,101.948268,8.675915,-17.393942,2.077045,-2.693671,-1.283010,-0.362142,2.000000
16.048000,8024,0.271894,0.036094,0.514103,0.263167,0.053614,0.512010,-98.588578,10.267014,101.444617,-97.873605,7.338481,101.948268,8.726272,-17.520628,2.093240,-2.720458,-1.294517,-0.363459,2.000000
16.050000,8025,0.271943,0.035969,0.514119,0.263167,0.053614,0.512010,-98.594321,10.295146,101.441724,-97.873605,7.338481,101.948268,8.775217,-17.644844,2.109069,-2.746845,-1.305805,-0.364729,2.000000
16.052000,8026,0.271990,0.035848,0.514134,0.263167,0.053614,0.512010,-98.599931,10.322838,101.438904,-97.873605,7.338481,101.948268,8.822747,-17.766579,2.124528,-2.772829,-1.316873,-0.365950,2.000000
16.054000,8027,0.272036,0.035728,0.514149,0.263167,0.053614,0.512010,-98.605407,10.350088,101.436159,-97.873605,7.338481,101.948268,8.868860,-17.885824,2.139612,-2.798407,-1.327721,-0.367123,2.000000
16.056000,8028,0.272081,0.035612,0.514164,0.263167,0.053614,0.512010,-98.610748,10.376893,101.433487,-97.873605,7.338481,101.948268,8.913552,-18.002566,2.154318,-2.823578,-1.338346,-0.368248,2.000000
16.058000,8029,0.272124,0.035497,0.514178,0.263167,0.053614,0.512010,-98.615953,10.403250,101.430890,-97.873605,7.338481,101.948268,8.956821,-18.116798,2.168643,-2.848338,-1.348748,-0.369325,2.000000
16.060000,8030,0.272166,0.035386,0.514192,0.263167,0.053614,0.512010,-98.621022,10.429157,101.428369,-97.873605,7.338481,101.948268,8.998665,-18.228510,2.182583,-2.872685,-1.358925,-0.370355,2.000000
16.062000,8031,0.272207,0.035277,0.514206,0.263167,0.053614,0.512010,-98.625954,10.454611,101.425922,-97.873605,7.338481,101.948268,9.039080,-18.337692,2.196134,-2.896616,-1.368878,-0.371338,2.000000
16.064000,8032,0.272246,0.035170,0.514219,0.263167,0.053614,0.512010,-98.630749,10.479611,101.423551,-97.873605,7.338481,101.948268,9.078065,-18.444335,2.209294,-2.920130,-1.378604,-0.372275,2.000000
16.066000,8033,0.272283,0.035066,0.514232,0.263167,0.053614,0.512010,-98.635406,10.504152,101.421256,-97.873605,7.338481,101.948268,9.115619,-18.548433,2.222059,-2.943224,-1.388103,-0.373164,2.000000
16.068000,8034,0.272319,0.034964,0.514244,0.263167,0.053614,0.512010,-98.639924,10.528234,101.419037,-97.873605,7.338481,101.948268,9.151740,-18.649975,2.234426,-2.965896,-1.397374,-0.374007,2.000000
16.070000,8035,0.272354,0.034865,0.514256,0.263167,0.053614,0.512010,-98.644304,10.551854,101.416895,-97.873605,7.338481,101.948268,9.186426,-18.748956,2.246392,-2.988145,-1.406416,-0.374804,2.000000
16.072000,8036,0.272387,0.034769,0.514268,0.263167,0.053614,0.512010,-98.648544,10.575010,101.414830,-97.873605,7.338481,101.948268,9.219676,-18.845367,2.257955,-3.009967,-1.415228,-0.375555,2.000000
16.074000,8037,0.272419,0.034675,0.514279,0.263167,0.053614,0.512010,-98.652645,10.597699,101.412841,-97.873605,7.338481,101.948268,9.251489,-18.939202,2.269113,-3.031360,-1.423810,-0.376260,2.000000
16.076000,8038,0.272449,0.034584,0.514290,0.263167,0.053614,0.512010,-98.656605,10.619921,101.410930,-97.873605,7.338481,101.948268,9.281865,-19.030453,2.279861,-3.052324,-1.432160,-0.376920,2.000000
16.078000,8039,0.272478,0.034495,0.514300,0.263167,0.053614,0.512010,-98.660425,10.641672,101.409096,-97.873605,7.338481,101.948268,9.310803,-19.119116,2.290198,-3.072856,-1.440278,-0.377534,2.000000
16.080000,8040,0.272506,0.034409,0.514310,0.263167,0.053614,0.512010,-98.664104,10.662951,101.407340,-97.873605,7.338481,101.948268,9.338302,-19.205183,2.300123,-3.092954,-1.448164,-0.378104,2.000000
16.082000,8041,0.272532,0.034326,0.514319,0.263167,0.053614,0.512010,-98.667642,10.683756,101.405662,-97.873605,7.338481,101.948268,9.364363,-19.288649,2.309631,-3.112617,-1.455817,-0.378628,2.000000
16.084000,8042,0.272556,0.034245,0.514328,0.263167,0.053614,0.512010,-98.671038,10.704085,101.404061,-97.873605,7.338481,101.948268,9.388985,-19.369510,2.318722,-3.131843,-1.463235,-0.379109,2.000000
16.086000,8043,0.272580,0.034167,0.514337,0.263167,0.053614,0.512010,-98.674293,10.723938,101.402539,-97.873605,7.338481,101.948268,9.412170,-19.447760,2.327394,-3.150630,-1.470420,-0.379545,2.000000
16.088000,8044,0.272601,0.034091,0.514345,0.263167,0.053614,0.512010,-98.677405,10.743311,101.401096,-97.873605,7.338481,101.948268,9.433916,-19.523394,2.335645,-3.168978,-1.477369,-0.379937,2.000000
16.090000,8045,0.272622,0.034018,0.514353,0.263167,0.053614,0.512010,-98.680376,10.762204,101.399730,-97.873605,7.338481,101.948268,9.454226,-19.596409,2.343473,-3.186883,-1.484083,-0.380286,2.000000
16.092000,8046,0.272641,0.033947,0.514361,0.263167,0.053614,0.512010,-98.683203,10.780616,101.398443,-97.873605,7.338481,101.948268,9.473099,-19.666800,2.350877,-3.204345,-1.490561,-0.380591,2.000000
16.094000,8047,0.272658,0.033880,0.514368,0.263167,0.053614,0.512010,-98.685889,10.798544,101.397235,-97.873605,7.338481,101.948268,9.490537,-19.734565,2.357854,-3.221363,-1.496803,-0.380853,2.000000
16.096000,8048,0.272674,0.033815,0.514374,0.263167,0.053614,0.512010,-98.688431,10.815988,101.396106,-97.873605,7.338481,101.948268,9.506542,-19.799699,2.364405,-3.237936,-1.502809,-0.381072,2.000000
16.098000,8049,0.272689,0.033752,0.514380,0.263167,0.053614,0.512010,-98.690831,10.832945,101.395055,-97.873605,7.338481,101.948268,9.521115,-19.862201,2.370528,-3.254061,-1.508577,-0.381248,2.000000
16.100000,8050,0.272702,0.033692,0.514386,0.263167,0.053614,0.512010,-98.693088,10.849416,101.394083,-97.873605,7.338481,101.948268,9.534257,-19.922068,2.376221,-3.269738,-1.514108,-0.381382,2.000000
16.102000,8051,0.272713,0.033635,0.514391,0.263167,0.053614,0.512010,-98.695201,10.865399,101.393190,-97.873605,7.338481,101.948268,9.545970,-19.979297,2.381484,-3.284967,-1.519402,-0.381474,2.000000
16.104000,8052,0.272724,0.033580,0.514396,0.263167,0.053614,0.512010,-98.697172,10.880893,101.392376,-97.873605,7.338481,101.948268,9.556257,-20.033887,2.386317,-3.299745,-1.524458,-0.381524,2.000000
16.106000,8053,0.272733,0.033528,0.514400,0.263167,0.053614,0.512010,-98.699000,10.895897,101.391640,-97.873605,7.338481,101.948268,9.565120,-20.085836,2.390718,-3.314072,-1.529277,-0.381532,2.000000
16.108000,8054,0.272740,0.033479,0.514404,0.263167,0.053614,0.512010,-98.700684,10.910410,101.390984,-97.873605,7.338481,101.948268,9.572561,-20.135143,2.394687,-3.327947,-1.533857,-0.381499,2.000000
16.110000,8055,0.272746,0.033432,0.514408,0.263167,0.053614,0.512010,-98.702226,10.924431,101.390406,-97.873605,7.338481,101.948268,9.578583,-20.181808,2.398223,-3.341369,-1.538199,-0.381425,2.000000
16.112000,8056,0.272751,0.033388,0.514411,0.263167,0.053614,0.512010,-98.703624,10.937959,101.389908,-97.873605,7.338481,101.948268,9.583189,-20.225830,2.401327,-3.354337,-1.542304,-0.381310,2.000000
16.114000,8057,0.272754,0.033347,0.514414,0.263167,0.053614,0.512010,-98.704880,10.950995,101.389488,-97.873605,7.338481,101.948268,9.586381,-20.267209,2.403997,-3.366852,-1.546170,-0.381154,2.000000
16.116000,8058,0.272756,0.033308,0.514416,0.263167,0.053614,0.512010,-98.705993,10.963536,101.389147,-97.873605,7.338481,101.948268,9.588164,-20.305945,2.406235,-3.378911,-1.549798,-0.380958,2.000000
16.118000,8059,0.272756,0.033272,0.514418,0.263167,0.053614,0.512010,-98.706963,10.975583,101.388884,-97.873605,7.338481,101.948268,9.588541,-20.342039,2.408040,-3.390515,-1.553187,-0.380722,2.000000
16.120000,8060,0.272755,0.033239,0.514419,0.263167,0.053614,0.512010,-98.707791,10.987135,101.388700,-97.873605,7.338481,101.948268,9.587515,-20.375492,2.409413,-3.401662,-1.556339,-0.380446,2.000000
16.122000,8061,0.272753,0.033208,0.514420,0.263167,0.053614,0.512010,-98.708476,10.998192,101.388594,-97.873605,7.338481,101.948268,9.585090,-20.406304,2.410353,-3.412354,-1.559253,-0.380130,2.000000
16.124000,8062,0.272749,0.033180,0.514421,0.263167,0.053614,0.512010,-98.709019,11.008753,101.388567,-97.873605,7.338481,101.948268,9.581271,-20.434478,2.410862,-3.422588,-1.561929,-0.379775,2.000000
16.126000,8063,0.272744,0.033154,0.514421,0.263167,0.053614,0.512010,-98.709421,11.018819,101.388618,-97.873605,7.338481,101.948268,9.576060,-20.460015,2.410939,-3.432365,-1.564368,-0.379381,2.000000
16.128000,8064,0.272737,0.033131,0.514420,0.263167,0.053614,0.512010,-98.709681,11.028388,101.388747,-97.873605,7.338481,101.948268,9.569464,-20.482917,2.410586,-3.441684,-1.566570,-0.378947,2.000000
16.130000,8065,0.272729,0.033111,0.514420,0.263167,0.053614,0.512010,-98.709800,11.037460,101.388953,-97.873605,7.338481,101.948268,9.561486,-20.503188,2.409803,-3.450546,-1.568534,-0.378475,2.000000
16.132000,8066,0.272720,0.033093,0.514418,0.263167,0.053614,0.512010,-98.709778,11.046037,101.389238,-97.873605,7.338481,101.948268,9.552132,-20.520830,2.408591,-3.458949,-1.570262,-0.377965,2.000000
16.134000,8067,0.272709,0.033078,0.514417,0.263167,0.053614,0.512010,-98.709615,11.054117,101.389600,-97.873605,7.338481,101.948268,9.541405,-20.535845,2.406952,-3.466895,-1.571753,-0.377416,2.000000
16.136000,8068,0.272697,0.033066,0.514415,0.263167,0.053614,0.512010,-98.709312,11.061700,101.390039,-97.873605,7.338481,101.948268,9.529312,-20.548238,2.404887,-3.474383,-1.573009,-0.376830,2.000000
16.138000,8069,0.272683,0.033056,0.514412,0.263167,0.053614,0.512010,-98.708869,11.068787,101.390555,-97.873605,7.338481,101.948268,9.515858,-20.558013,2.402396,-3.481412,-1.574028,-0.376205,2.000000
16.140000,8070,0.272669,0.033049,0.514409,0.263167,0.053614,0.512010,-98.708287,11.075379,101.391149,-97.873605,7.338481,101.948268,9.501047,-20.565173,2.399482,-3.487984,-1.574813,-0.375543,2.000000
16.142000,8071,0.272652,0.033045,0.514406,0.263167,0.053614,0.512010,-98.707565,11.081474,101.391819,-97.873605,7.338481,101.948268,9.484887,-20.569724,2.396145,-3.494098,-1.575363,-0.374844,2.000000
16.144000,8072,0.272635,0.033043,0.514402,0.263167,0.053614,0.512010,-98.706706,11.087074,101.392565,-97.873605,7.338481,101.948268,9.467383,-20.571669,2.392388,-3.499754,-1.575679,-0.374108,2.000000
16.146000,8073,0.272616,0.033043,0.514398,0.263167,0.053614,0.512010,-98.705708,11.092178,101.393387,-97.873605,7.338481,101.948268,9.448540,-20.571014,2.388212,-3.504953,-1.575761,-0.373334,2.000000
16.148000,8074,0.272596,0.033047,0.514393,0.263167,0.053614,0.512010,-98.704572,11.096788,101.394285,-97.873605,7.338481,101.948268,9.428365,-20.567764,2.383620,-3.509695,-1.575610,-0.372524,2.000000
16.150000,8075,0.272574,0.033052,0.514388,0.263167,0.053614,0.512010,-98.703300,11.100903,101.395259,-97.873605,7.338481,101.948268,9.406865,-20.561925,2.378612,-3.513980,-1.575227,-0.371677,2.000000
16.152000,8076,0.272552,0.033061,0.514383,0.263167,0.053614,0.512010,-98.701891,11.104525,101.396308,-97.873605,7.338481,101.948268,9.384046,-20.553503,2.373192,-3.517809,-1.574612,-0.370794,2.000000
16.154000,8077,0.272527,0.033072,0.514377,0.263167,0.053614,0.512010,-98.700346,11.107654,101.397432,-97.873605,7.338481,101.948268,9.359914,-20.542505,2.367361,-3.521183,-1.573766,-0.369875,2.000000
16.156000,8078,0.272502,0.033085,0.514371,0.263167,0.053614,0.512010,-98.698666,11.110290,101.398631,-97.873605,7.338481,101.948268,9.334477,-20.528936,2.361122,-3.524101,-1.572690,-0.368920,2.000000
16.158000,8079,0.272475,0.033101,0.514364,0.263167,0.053614,0.512010,-98.696851,11.112435,101.399904,-97.873605,7.338481,101.948268,9.307742,-20.512805,2.354477,-3.526565,-1.571384,-0.367930,2.000000
16.160000,8080,0.272447,0.033120,0.514357,0.263167,0.053614,0.512010,-98.694903,11.114089,101.401251,-97.873605,7.338481,101.948268,9.279716,-20.494117,2.347428,-3.528574,-1.569850,-0.366903,2.000000
16.162000,8081,0.272418,0.033141,0.514350,0.263167,0.053614,0.512010,-98.692821,11.115253,101.402671,-97.873605,7.338481,101.948268,9.250406,-20.472881,2.339979,-3.530131,-1.568087,-0.365842,2.000000
16.164000,8082,0.272387,0.033165,0.514342,0.263167,0.053614,0.512010,-98.690606,11.115928,101.404165,-97.873605,7.338481,101.948268,9.219821,-20.449105,2.332133,-3.531235,-1.566097,-0.364745,2.000000
16.166000,8083,0.272355,0.033191,0.514334,0.263167,0.053614,0.512010,-98.688260,11.116114,101.405731,-97.873605,7.338481,101.948268,9.187967,-20.422797,2.323891,-3.531888,-1.563882,-0.363613,2.000000
16.168000,8084,0.272322,0.033220,0.514325,0.263167,0.053614,0.512010,-98.685782,11.115814,101.407370,-97.873605,7.338481,101.948268,9.154852,-20.393964,2.315257,-3.532090,-1.561440,-0.362446,2.000000
